"wtp_mileage","wtp_range_year0","wtp_degradation","wtp_packreplace","wtp_cellreplace","asc_no_choice","b_price","logLike"
6.52621170675801,191.18218661646,-69.9018916926058,-414.140833105158,-306.448898359833,-897.850836901772,0.000947057724864472,-11964.2685142604
6.77077181125218,202.86253197025,-74.1962069436408,-438.282875249629,-324.648818980959,-951.161749903256,0.000892767488705457,-11964.2625443597
7.14943049170253,214.454312298855,-78.4215326676157,-463.191291186477,-343.115721965594,-1005.3364455327,0.00084499218420054,-11964.2539977604
7.58548754911188,227.367587629828,-83.1267950135643,-491.001027444667,-363.707501745823,-1065.71594808837,0.000796837095816503,-11964.2471021037
8.02046540492642,240.339094121564,-87.8549084660818,-518.903725947234,-384.378437456559,-1126.32851041406,0.000754264645171318,-11964.2393229836
8.5102096017851,254.804940581897,-93.1260429432967,-550.059707219166,-407.44648503349,-1193.96610060224,0.000711276151243677,-11964.2332846869
8.99759509353591,269.337902009701,-98.4233320658733,-581.320857113967,-430.60543636774,-1261.87414437329,0.000673272452989388,-11964.2262532302
9.54631448008917,285.543931534578,-104.328587505029,-616.224923965876,-456.448577926028,-1337.64856801674,0.00063490008797194,-11964.2209621661
10.0923319402139,301.825967370803,-110.263395762563,-651.248341563037,-482.394679576116,-1413.72935097782,0.000600975455354659,-11964.2145972768
10.7071079508455,319.981570709659,-116.879070118847,-690.351453893078,-511.346822718778,-1498.61964858199,0.000566723612527725,-11964.2099721479
11.3188095551544,338.223143935027,-123.528108551187,-729.589839613268,-540.415445417495,-1583.85657015845,0.000536440473744839,-11964.2042013168
12.0075895151992,358.562905804698,-130.939683832226,-773.397251189546,-572.850684167499,-1678.95961435034,0.000505866754802673,-11964.2001696784
12.6928778268799,378.99980114621,-138.38889341783,-817.357777008913,-605.417550150513,-1774.45439657527,0.000478834428701533,-11964.1949283751
13.4645655832595,401.786532582658,-146.692137286062,-866.43553640185,-641.754991284249,-1880.99904149222,0.000451543917962307,-11964.1914257517
14.2322941605673,424.682905441037,-155.037799816011,-915.686399656195,-678.241031420545,-1987.98597120996,0.000427413597634727,-11964.1866565209
15.0968649999406,450.211040247019,-164.340003179324,-970.668665394462,-718.950210801714,-2107.34893351712,0.000403053768988365,-11964.1836255112
15.9569527966913,475.862830437199,-173.689985519963,-1025.84643171203,-759.827004382325,-2227.2108133352,0.000381514041743308,-11964.1792771873
16.9255823563645,504.462230221643,-184.111349077051,-1087.44366766279,-805.433954886633,-2360.93446386062,0.00035977021111696,-11964.1766666751
17.8891419066178,533.200986472233,-194.586497158607,-1149.26149745027,-851.229823953973,-2495.22048243035,0.000340543056105118,-11964.1726936832
18.9743505998179,565.241203530437,-206.261684781189,-1218.26965431258,-902.323873517033,-2645.03277858949,0.000321134321268315,-11964.1704581344
20.0538316278127,597.438368167263,-217.997385318634,-1287.52651909755,-953.63071049705,-2795.47853114129,0.000303971534172504,-11964.1668198686
21.269646447902,633.333421293288,-231.077264344728,-1364.83732066265,-1010.87209813955,-2963.31534774164,0.000286647149764487,-11964.1649187154
22.478996758761,669.405130476996,-244.225194472505,-1442.42832839289,-1068.35301500843,-3131.86526559534,0.00027132714925397,-11964.1615789915
23.8411325533621,709.618855427169,-258.878785400959,-1529.04079550293,-1132.48142326214,-3319.89541260697,0.000255863290466248,-11964.1599760838
25.1959782838872,750.031316979225,-273.608872832469,-1615.96875823801,-1196.87932109913,-3508.72789151738,0.000242188265862442,-11964.1569026504
26.7220408415229,795.083360732006,-290.025533615048,-1713.0021193699,-1268.72343510009,-3719.38114211968,0.000228385139174089,-11964.155565769
28.2398884004704,840.358879049479,-306.528152658959,-1810.39051286039,-1340.87060477522,-3930.93669420394,0.000216178503039764,-11964.1527298774
29.9496019743528,890.831415327016,-324.920025818225,-1919.09866818163,-1421.35882155891,-4166.93518532221,0.000203857766841994,-11964.1516303007
31.6500642818725,941.555141245104,-343.408457630439,-2028.20615081043,-1502.18769962356,-4403.94797837177,0.000192961880032812,-11964.1490063194
33.5655264910367,998.100394082637,-364.013211827951,-2149.99387662887,-1592.36012602032,-4668.34138949932,0.000181964341947594,-11964.1481184423
35.4705764410837,1054.9278869187,-384.726400694918,-2272.23055535405,-1682.91534480752,-4933.87458128332,0.000172238482091254,-11964.1456835174
37.6165438432161,1118.2765595109,-407.810302179894,-2408.67165837618,-1783.93723899053,-5230.07954621466,0.00016242204333592,-11964.1449845064
39.7507982645655,1181.94225901379,-431.015943452599,-2545.61731187949,-1885.38912664767,-5527.56487039807,0.000153740590778435,-11964.1427182591
42.1550062907868,1252.91297676595,-456.877297083962,-2698.47496788871,-1998.56595704131,-5859.40913119988,0.000144978411097962,-11964.1421877545
44.5460440761737,1324.2396944584,-482.875296669624,-2851.89946243716,-2112.22566196356,-6192.69124646704,0.000137229229106417,-11964.1400720063
47.2395654626638,1403.74958427758,-511.84830098076,-3023.14900223441,-2239.01997812293,-6564.46312030048,0.000129408088627576,-11964.1396918504
48.5905196182273,1444.22570631639,-526.604842015367,-3110.15858868687,-2303.49777044164,-6753.5298301855,0.000126124400023343,-11964.135224721
49.9996650869062,1482.85163471974,-540.65381149341,-3194.13051914647,-2365.42169871197,-6934.95375398698,0.000122826621059147,-11964.134686676
51.4669205789079,1526.31648747991,-556.494447728342,-3287.67517167993,-2434.69837885159,-7138.06127497433,0.000119315750941919,-11964.1341990538
52.9328861428751,1569.87696435086,-572.370478388273,-3381.41774946357,-2504.13079029807,-7341.65349784409,0.000116012786422785,-11964.1336425823
54.4049869160813,1613.40539907179,-588.232819408126,-3475.14915415088,-2573.5367287447,-7545.15766829761,0.000112888770125979,-11964.133119071
55.8762765306304,1656.91651685248,-604.088954687759,-3568.83967488536,-2642.91309317737,-7748.57386886832,0.000109929713344798,-11964.1326249739
57.5176385075302,1705.4653264794,-621.780820057115,-3673.37583017794,-2720.32085568906,-7975.54048865469,0.000106787548757838,-11964.1321946111
59.1552010820954,1754.13681224827,-639.51960913782,-3778.11489768924,-2797.89870416007,-8203.01697910081,0.000103831420268072,-11964.1316937027
60.8000198635391,1802.77197489361,-657.242895957836,-3882.84299193291,-2875.44739676292,-8430.3964817937,0.000101035418850937,-11964.1312227961
62.4439330174678,1851.38811567908,-674.959377933277,-3987.52591371201,-2952.96345925301,-8657.67889646232,9.83870437814545e-05,-11964.1307785112
64.2778639774082,1905.63252738207,-694.726813174802,-4104.3259544317,-3039.45249620672,-8911.27255616471,9.55748142125552e-05,-11964.1304008424
66.1075300943646,1960.01428587522,-714.546760191795,-4221.35324915982,-3126.13195742014,-9165.43707448348,9.29290726038689e-05,-11964.1299497038
67.9453386143469,2014.35563991104,-734.349453980461,-4338.36875534891,-3212.77917899146,-9419.49432570671,9.04266344634112e-05,-11964.129525859
69.7821379267744,2068.67596842046,-754.144627393299,-4455.33424468854,-3299.39028325646,-9673.44409687429,8.80563147254982e-05,-11964.1291261422
71.8312335091459,2129.28429361287,-776.231176088796,-4585.83719217643,-3396.026174373,-9956.7891625361,8.55393740771983e-05,-11964.1287956205
73.8755430646772,2190.04631979802,-798.376466401631,-4716.59451202173,-3492.87515501509,-10240.7730564003,8.31714300737735e-05,-11964.1283890131
75.928984677539,2250.76336913236,-820.502542694785,-4847.33910495173,-3589.68843050898,-10524.6381398242,8.0931734920374e-05,-11964.1280072782
77.981300714983,2311.45713736959,-842.620292997483,-4978.02823167388,-3686.46166535594,-10808.3840527329,7.88102805904184e-05,-11964.1276474417
80.2708063581941,2379.17606116153,-867.298059324818,-5123.84186337719,-3794.43495242792,-11124.9712896721,7.6557622694495e-05,-11964.1273591063
82.5549430846251,2447.06694485932,-892.041522924137,-5269.94013661202,-3902.64663084654,-11442.2732327079,7.44383092975774e-05,-11964.1269923461
84.849317613874,2514.90773841949,-916.76358004159,-5416.02462570196,-4010.8187253242,-11759.4434480106,7.24337725062463e-05,-11964.1266482929
87.1424362711802,2582.7227238627,-941.476408548197,-5562.04754490034,-4118.9463844756,-12076.4813983753,7.05350573059432e-05,-11964.1263241417
