session_id,battery_respID,qID,profileID,altID,obsID,respID,choice,time_start,time_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
2a2d3eea9b0893870738e85b96f307c0,2353,4,140,1,2128,355,1,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,30000,40500,cellreplace,240,0.01,0,100%,97%,92%,235,220,Refurbished Cell-Replaced
2a2d3eea9b0893870738e85b96f307c0,2353,4,1161,2,2128,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,15000,40500,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
2a2d3eea9b0893870738e85b96f307c0,2353,4,315,3,2128,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,25000,49500.00000000001,original,320,0.01,0,100%,97%,92%,310,295,Original Battery
2a2d3eea9b0893870738e85b96f307c0,2353,4,0,4,2128,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
2a2d3eea9b0893870738e85b96f307c0,2353,5,3225,1,2129,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,15000,49500.00000000001,cellreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Cell-Replaced
2a2d3eea9b0893870738e85b96f307c0,2353,5,3465,2,2129,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,15000,40500,original,240,0.08,0,100%,78%,51%,185,125,Original Battery
2a2d3eea9b0893870738e85b96f307c0,2353,5,121,3,2129,355,1,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,15000,49500.00000000001,original,240,0.01,0,100%,97%,92%,235,220,Original Battery
2a2d3eea9b0893870738e85b96f307c0,2353,5,0,4,2129,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
2a2d3eea9b0893870738e85b96f307c0,2353,6,2453,1,2130,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,35000,45000,cellreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Cell-Replaced
2a2d3eea9b0893870738e85b96f307c0,2353,6,3664,2,2130,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,50000,40500,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
2a2d3eea9b0893870738e85b96f307c0,2353,6,3822,3,2130,355,0,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,40000,40500,packreplace,360,0.08,0,100%,78%,51%,280,185,Refurbished Pack-Replaced
2a2d3eea9b0893870738e85b96f307c0,2353,6,0,4,2130,355,1,2025-10-28T13:45:02Z,856,2.2666666666666666,45000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
11f2b24ddfa30af2960afb0c89fa6efc,1297,1,754,1,2131,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,20000,20000,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,1,3702,2,2131,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,40000,20000,cellreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,1,38,3,2131,356,1,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,40000,16000,cellreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,1,0,4,2131,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
11f2b24ddfa30af2960afb0c89fa6efc,1297,2,2921,1,2132,356,1,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,15000,18000,cellreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,2,2630,2,2132,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,40000,16000,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,2,273,3,2132,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,15000,20000,packreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,2,0,4,2132,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
11f2b24ddfa30af2960afb0c89fa6efc,1297,3,257,1,2133,356,1,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,15000,16000,packreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,3,1727,2,2133,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,45000,22000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,3,2849,3,2133,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,15000,16000,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,3,0,4,2133,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
11f2b24ddfa30af2960afb0c89fa6efc,1297,4,808,1,2134,356,1,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,50000,16000,cellreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,4,2317,2,2134,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,35000,18000,original,360,0.05,0,100%,86%,66%,310,240,Original Battery
11f2b24ddfa30af2960afb0c89fa6efc,1297,4,3050,3,2134,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,20000,18000,packreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,4,0,4,2134,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
11f2b24ddfa30af2960afb0c89fa6efc,1297,5,1368,1,2135,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,50000,20000,original,360,0.03,0,100%,91%,78%,330,280,Original Battery
11f2b24ddfa30af2960afb0c89fa6efc,1297,5,1958,2,2135,356,1,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,40000,16000,cellreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,5,1021,3,2135,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,35000,22000,cellreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,5,0,4,2135,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
11f2b24ddfa30af2960afb0c89fa6efc,1297,6,2482,1,2136,356,1,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,20000,20000,packreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Pack-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,6,3497,2,2136,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,15000,18000,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,6,1963,3,2136,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,25000,18000,cellreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Cell-Replaced
11f2b24ddfa30af2960afb0c89fa6efc,1297,6,0,4,2136,356,0,2025-10-28T00:36:17Z,120,1.5833333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8828396fa91958a947fc5a9be07fea26,2781,1,3522,1,2137,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,20000,16000,packreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Pack-Replaced
8828396fa91958a947fc5a9be07fea26,2781,1,601,2,2137,357,1,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,15000,22000,original,240,0.02,0,100%,94%,85%,225,205,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,1,3717,3,2137,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,35000,16000,packreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Pack-Replaced
8828396fa91958a947fc5a9be07fea26,2781,1,0,4,2137,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8828396fa91958a947fc5a9be07fea26,2781,2,678,1,2138,357,1,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,40000,16000,original,280,0.02,0,100%,94%,85%,265,240,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,2,3602,2,2138,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,20000,20000,cellreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Cell-Replaced
8828396fa91958a947fc5a9be07fea26,2781,2,252,3,2138,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,30000,22000,cellreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Cell-Replaced
8828396fa91958a947fc5a9be07fea26,2781,2,0,4,2138,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8828396fa91958a947fc5a9be07fea26,2781,3,2592,1,2139,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,50000,22000,packreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Pack-Replaced
8828396fa91958a947fc5a9be07fea26,2781,3,1758,2,2139,357,1,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,40000,22000,original,320,0.04,0,100%,88%,72%,285,230,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,3,1226,3,2139,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,20000,18000,packreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Pack-Replaced
8828396fa91958a947fc5a9be07fea26,2781,3,0,4,2139,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8828396fa91958a947fc5a9be07fea26,2781,4,3179,1,2140,357,1,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,25000,18000,original,320,0.07,0,100%,80%,56%,255,180,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,4,2690,2,2140,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,20000,16000,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,4,1951,3,2140,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,45000,22000,original,200,0.05,0,100%,86%,66%,170,135,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,4,0,4,2140,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8828396fa91958a947fc5a9be07fea26,2781,5,3652,1,2141,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,30000,16000,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,5,362,2,2141,357,1,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,20000,18000,packreplace,320,0.01,0,100%,97%,92%,310,295,Refurbished Pack-Replaced
8828396fa91958a947fc5a9be07fea26,2781,5,2365,3,2141,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,35000,22000,cellreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Cell-Replaced
8828396fa91958a947fc5a9be07fea26,2781,5,0,4,2141,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8828396fa91958a947fc5a9be07fea26,2781,6,3379,1,2142,357,1,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,25000,20000,original,200,0.08,0,100%,78%,51%,155,105,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,6,2476,2,2142,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,30000,18000,packreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Pack-Replaced
8828396fa91958a947fc5a9be07fea26,2781,6,779,3,2142,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,25000,18000,original,320,0.02,0,100%,94%,85%,300,270,Original Battery
8828396fa91958a947fc5a9be07fea26,2781,6,0,4,2142,357,0,2025-10-28T00:27:14Z,686,1.3333333333333333,20000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
718dba5d5a1fab6c3fe9f8c8255313e8,433,1,3353,1,2143,358,0,2025-10-28T16:46:50Z,725,1,15000,car,15000,16500,packreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,1,759,2,2143,358,1,2025-10-28T16:46:50Z,725,1,15000,car,45000,15000,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,1,3291,3,2143,358,0,2025-10-28T16:46:50Z,725,1,15000,car,25000,16500,original,360,0.07,0,100%,80%,56%,290,200,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,1,0,4,2143,358,0,2025-10-28T16:46:50Z,725,1,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
718dba5d5a1fab6c3fe9f8c8255313e8,433,2,2132,1,2144,358,0,2025-10-28T16:46:50Z,725,1,15000,car,30000,15000,original,280,0.05,0,100%,86%,66%,240,185,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,2,976,2,2144,358,1,2025-10-28T16:46:50Z,725,1,15000,car,50000,13500,original,200,0.03,0,100%,91%,78%,185,155,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,2,1492,3,2144,358,0,2025-10-28T16:46:50Z,725,1,15000,car,30000,15000,cellreplace,200,0.04,0,100%,88%,72%,175,145,Refurbished Cell-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,2,0,4,2144,358,0,2025-10-28T16:46:50Z,725,1,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
718dba5d5a1fab6c3fe9f8c8255313e8,433,3,1437,1,2145,358,1,2025-10-28T16:46:50Z,725,1,15000,car,35000,16500,packreplace,360,0.03,0,100%,91%,78%,330,280,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,3,1643,2,2145,358,0,2025-10-28T16:46:50Z,725,1,15000,car,25000,13500,original,280,0.04,0,100%,88%,72%,250,200,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,3,1031,3,2145,358,0,2025-10-28T16:46:50Z,725,1,15000,car,45000,12000,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,3,0,4,2145,358,0,2025-10-28T16:46:50Z,725,1,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
718dba5d5a1fab6c3fe9f8c8255313e8,433,4,198,1,2146,358,0,2025-10-28T16:46:50Z,725,1,15000,car,40000,12000,original,280,0.01,0,100%,97%,92%,270,260,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,4,147,2,2146,358,0,2025-10-28T16:46:50Z,725,1,15000,car,25000,15000,cellreplace,240,0.01,0,100%,97%,92%,235,220,Refurbished Cell-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,4,1802,3,2146,358,1,2025-10-28T16:46:50Z,725,1,15000,car,20000,13500,packreplace,320,0.04,0,100%,88%,72%,285,230,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,4,0,4,2146,358,0,2025-10-28T16:46:50Z,725,1,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
718dba5d5a1fab6c3fe9f8c8255313e8,433,5,3345,1,2147,358,0,2025-10-28T16:46:50Z,725,1,15000,car,15000,15000,packreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,5,3775,2,2147,358,0,2025-10-28T16:46:50Z,725,1,15000,car,45000,16500,original,360,0.08,0,100%,78%,51%,280,185,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,5,936,3,2147,358,1,2025-10-28T16:46:50Z,725,1,15000,car,50000,12000,packreplace,360,0.02,0,100%,94%,85%,340,305,Refurbished Pack-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,5,0,4,2147,358,0,2025-10-28T16:46:50Z,725,1,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
718dba5d5a1fab6c3fe9f8c8255313e8,433,6,2515,1,2148,358,1,2025-10-28T16:46:50Z,725,1,15000,car,25000,15000,original,240,0.06,0,100%,83%,61%,200,145,Original Battery
718dba5d5a1fab6c3fe9f8c8255313e8,433,6,3133,2,2148,358,0,2025-10-28T16:46:50Z,725,1,15000,car,35000,16500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,6,3417,3,2148,358,0,2025-10-28T16:46:50Z,725,1,15000,car,15000,16500,cellreplace,200,0.08,0,100%,78%,51%,155,105,Refurbished Cell-Replaced
718dba5d5a1fab6c3fe9f8c8255313e8,433,6,0,4,2148,358,0,2025-10-28T16:46:50Z,725,1,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cda4c0b79328c64878b4b93ae2ffa9fb,1927,1,2630,1,2149,359,1,2025-10-28T13:39:44Z,1192,1.9,30000,suv,40000,24000,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,1,3315,2,2149,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,25000,30000,cellreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,1,3110,3,2149,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,40000,24000,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,1,0,4,2149,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cda4c0b79328c64878b4b93ae2ffa9fb,1927,2,2650,1,2150,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,20000,33000,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,2,2872,2,2150,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,50000,30000,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,2,1745,3,2150,359,1,2025-10-28T13:39:44Z,1192,1.9,30000,suv,15000,30000,original,320,0.04,0,100%,88%,72%,285,230,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,2,0,4,2150,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cda4c0b79328c64878b4b93ae2ffa9fb,1927,3,807,1,2151,359,1,2025-10-28T13:39:44Z,1192,1.9,30000,suv,45000,24000,cellreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,3,2558,2,2151,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,40000,33000,cellreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,3,2902,3,2151,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,40000,30000,original,200,0.07,0,100%,80%,56%,160,110,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,3,0,4,2151,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cda4c0b79328c64878b4b93ae2ffa9fb,1927,4,2194,1,2152,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,20000,30000,packreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Pack-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,4,160,2,2152,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,50000,33000,cellreplace,240,0.01,0,100%,97%,92%,235,220,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,4,328,3,2152,359,1,2025-10-28T13:39:44Z,1192,1.9,30000,suv,50000,24000,cellreplace,320,0.01,0,100%,97%,92%,310,295,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,4,0,4,2152,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cda4c0b79328c64878b4b93ae2ffa9fb,1927,5,1471,1,2153,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,45000,33000,original,200,0.04,0,100%,88%,72%,175,145,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,5,120,2,2153,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,50000,30000,original,240,0.01,0,100%,97%,92%,235,220,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,5,2125,3,2153,359,1,2025-10-28T13:39:44Z,1192,1.9,30000,suv,35000,27000,original,280,0.05,0,100%,86%,66%,240,185,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,5,0,4,2153,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
cda4c0b79328c64878b4b93ae2ffa9fb,1927,6,719,1,2154,359,1,2025-10-28T13:39:44Z,1192,1.9,30000,suv,45000,27000,cellreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Cell-Replaced
cda4c0b79328c64878b4b93ae2ffa9fb,1927,6,18,2,2154,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,20000,30000,original,200,0.01,0,100%,97%,92%,195,185,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,6,3103,3,2154,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,45000,33000,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
cda4c0b79328c64878b4b93ae2ffa9fb,1927,6,0,4,2154,359,0,2025-10-28T13:39:44Z,1192,1.9,30000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4d7a6f78cdb5fe6ee01881570bbdc939,899,1,1915,1,2155,360,1,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,25000,22000,packreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Pack-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,1,2857,2,2155,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,15000,18000,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,1,1970,3,2155,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,20000,20000,cellreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Cell-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,1,0,4,2155,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4d7a6f78cdb5fe6ee01881570bbdc939,899,2,1065,1,2156,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,15000,18000,original,240,0.03,0,100%,91%,78%,220,190,Original Battery
4d7a6f78cdb5fe6ee01881570bbdc939,899,2,1649,2,2156,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,15000,20000,original,280,0.04,0,100%,88%,72%,250,200,Original Battery
4d7a6f78cdb5fe6ee01881570bbdc939,899,2,1667,3,2156,360,1,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,25000,16000,cellreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Cell-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,2,0,4,2156,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4d7a6f78cdb5fe6ee01881570bbdc939,899,3,950,1,2157,360,1,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,40000,20000,packreplace,360,0.02,0,100%,94%,85%,340,305,Refurbished Pack-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,3,2371,2,2157,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,25000,16000,packreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Pack-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,3,2402,3,2157,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,20000,16000,original,200,0.06,0,100%,83%,61%,165,120,Original Battery
4d7a6f78cdb5fe6ee01881570bbdc939,899,3,0,4,2157,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4d7a6f78cdb5fe6ee01881570bbdc939,899,4,2710,1,2158,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,40000,20000,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
4d7a6f78cdb5fe6ee01881570bbdc939,899,4,39,2,2158,360,1,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,45000,16000,cellreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Cell-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,4,529,3,2158,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,15000,20000,cellreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Cell-Replaced
4d7a6f78cdb5fe6ee01881570bbdc939,899,4,0,4,2158,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
4d7a6f78cdb5fe6ee01881570bbdc939,899,5,2683,1,2159,360,0,2025-10-27T19:16:44Z,927,1.8333333333333333,20000,suv,25000,22000,packreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Pack-Replaced
