session_id,psid,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,4,3249,1,1594,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,15000,10000,packreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Pack-Replaced
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,4,2719,2,1594,1,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,45000,11000,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,4,2207,3,1594,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,45000,11000,packreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Pack-Replaced
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,4,0,4,1594,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,5,3105,1,1595,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,15000,8000,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,5,3289,2,1595,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,15000,11000,original,360,0.07,0,100%,80%,56%,290,200,Original Battery
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,5,612,3,1595,1,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,30000,8000,cellreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Cell-Replaced
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,5,0,4,1595,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,6,1564,1,1596,1,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,30000,11000,original,240,0.04,0,100%,88%,72%,210,175,Original Battery
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,6,1450,2,1596,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,20000,9000,original,200,0.04,0,100%,88%,72%,175,145,Original Battery
c413a149d6bd1e57800eef28d2afec73,AsK7VyJQfSR0EqtXRJxUwdRs,266,6,3466,3,1596,0,2025-10-27T18:52:58Z,25.916666666666668,3.3666666666666667,10000,car,20000,9000,original,240,0.08,0,100%,78%,51%,185,125,Original Battery
