session_id,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
30c9d2d2b24e275e7d676a16a129db20,60,3,647,1,357,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,45000,28000,packreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Pack-Replaced
30c9d2d2b24e275e7d676a16a129db20,60,3,487,2,357,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,45000,28000,original,200,0.02,0,100%,94%,85%,190,170,Original Battery
30c9d2d2b24e275e7d676a16a129db20,60,3,2673,3,357,1,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,15000,35000,packreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Pack-Replaced
30c9d2d2b24e275e7d676a16a129db20,60,3,0,4,357,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
30c9d2d2b24e275e7d676a16a129db20,60,4,2115,1,358,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,25000,28000,original,280,0.05,0,100%,86%,66%,240,185,Original Battery
30c9d2d2b24e275e7d676a16a129db20,60,4,81,2,358,1,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,15000,35000,packreplace,200,0.01,0,100%,97%,92%,195,185,Refurbished Pack-Replaced
30c9d2d2b24e275e7d676a16a129db20,60,4,1860,3,358,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,30000,28000,cellreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Cell-Replaced
30c9d2d2b24e275e7d676a16a129db20,60,4,0,4,358,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
30c9d2d2b24e275e7d676a16a129db20,60,5,878,1,359,1,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,40000,31500,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
30c9d2d2b24e275e7d676a16a129db20,60,5,3680,2,359,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,50000,38500,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
30c9d2d2b24e275e7d676a16a129db20,60,5,1114,3,359,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,20000,38500,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
30c9d2d2b24e275e7d676a16a129db20,60,5,0,4,359,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
30c9d2d2b24e275e7d676a16a129db20,60,6,2713,1,360,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,15000,38500,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
30c9d2d2b24e275e7d676a16a129db20,60,6,2599,2,360,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,45000,28000,original,280,0.06,0,100%,83%,61%,235,170,Original Battery
30c9d2d2b24e275e7d676a16a129db20,60,6,142,3,360,1,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,40000,31500,cellreplace,240,0.01,0,100%,97%,92%,235,220,Refurbished Cell-Replaced
30c9d2d2b24e275e7d676a16a129db20,60,6,0,4,360,0,2025-10-20T20:30:52Z,13.733333333333333,2.783333333333333,35000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,61,1,2517,1,361,1,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,35000,40000,original,240,0.06,0,100%,83%,61%,200,145,Original Battery
9090dc4d21cde3d1d5b769210dd6ba02,61,1,3636,2,361,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,30000,40000,packreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,1,3736,3,361,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,50000,40000,packreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,1,0,4,361,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,61,2,1981,1,362,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,35000,44000,cellreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Cell-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,2,3295,2,362,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,45000,44000,original,360,0.07,0,100%,80%,56%,290,200,Original Battery
9090dc4d21cde3d1d5b769210dd6ba02,61,2,1721,3,362,1,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,15000,44000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,2,0,4,362,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,61,3,413,1,363,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,35000,44000,original,360,0.01,0,100%,97%,92%,350,330,Original Battery
9090dc4d21cde3d1d5b769210dd6ba02,61,3,2854,2,363,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,40000,32000,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,3,484,3,363,1,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,30000,32000,original,200,0.02,0,100%,94%,85%,190,170,Original Battery
9090dc4d21cde3d1d5b769210dd6ba02,61,3,0,4,363,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,61,4,1702,1,364,1,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,40000,32000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,4,1145,2,364,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,15000,44000,packreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,4,3496,3,364,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,50000,32000,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,4,0,4,364,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,61,5,3535,1,365,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,45000,36000,packreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,5,2949,2,365,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,35000,32000,packreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,5,744,3,365,1,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,50000,32000,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,5,0,4,365,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
9090dc4d21cde3d1d5b769210dd6ba02,61,6,1508,1,366,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,30000,32000,packreplace,200,0.04,0,100%,88%,72%,175,145,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,6,3356,2,366,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,30000,44000,packreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,6,277,3,366,1,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,35000,40000,packreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Pack-Replaced
9090dc4d21cde3d1d5b769210dd6ba02,61,6,0,4,366,0,2025-10-20T21:03:25Z,12.833333333333334,16.883333333333333,40000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,62,1,687,1,367,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,45000,22500,original,280,0.02,0,100%,94%,85%,265,240,Original Battery
e06550a07b94950a92f9fd6ea5fe3724,62,1,3034,2,367,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,20000,27500.000000000004,cellreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,1,272,3,367,1,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,50000,22500,packreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Pack-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,1,0,4,367,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,62,2,809,1,368,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,15000,22500,cellreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,2,3499,2,368,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,25000,22500,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,2,630,3,368,1,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,40000,25000,cellreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,2,0,4,368,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,62,3,1697,1,369,1,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,15000,20000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,3,2451,2,369,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,25000,25000,cellreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,3,3762,3,369,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,20000,25000,original,360,0.08,0,100%,78%,51%,280,185,Original Battery
e06550a07b94950a92f9fd6ea5fe3724,62,3,0,4,369,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,62,4,1288,1,370,1,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,50000,20000,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,4,1815,2,370,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,45000,25000,packreplace,320,0.04,0,100%,88%,72%,285,230,Refurbished Pack-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,4,2372,3,370,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,30000,20000,packreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Pack-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,4,0,4,370,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,62,5,1950,1,371,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,40000,27500.000000000004,original,200,0.05,0,100%,86%,66%,170,135,Original Battery
e06550a07b94950a92f9fd6ea5fe3724,62,5,677,2,371,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,35000,20000,original,280,0.02,0,100%,94%,85%,265,240,Original Battery
e06550a07b94950a92f9fd6ea5fe3724,62,5,593,3,371,1,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,15000,25000,original,240,0.02,0,100%,94%,85%,225,205,Original Battery
e06550a07b94950a92f9fd6ea5fe3724,62,5,0,4,371,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
e06550a07b94950a92f9fd6ea5fe3724,62,6,2894,1,372,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,40000,22500,original,200,0.07,0,100%,80%,56%,160,110,Original Battery
e06550a07b94950a92f9fd6ea5fe3724,62,6,2866,2,372,1,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,20000,25000,packreplace,360,0.06,0,100%,83%,61%,300,220,Refurbished Pack-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,6,3601,3,372,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,15000,25000,cellreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Cell-Replaced
e06550a07b94950a92f9fd6ea5fe3724,62,6,0,4,372,0,2025-10-20T20:28:04Z,13.483333333333333,1.9166666666666667,25000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,63,1,332,1,373,1,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,30000,22500,cellreplace,320,0.01,0,100%,97%,92%,310,295,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,1,3495,2,373,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,45000,20000,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,1,2629,3,373,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,35000,20000,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,1,0,4,373,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,63,2,1054,1,374,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,40000,27500.000000000004,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,2,294,2,374,1,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,40000,20000,original,320,0.01,0,100%,97%,92%,310,295,Original Battery
8aac9714dfa28a1ca28e860c2969e4df,63,2,2364,3,374,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,30000,27500.000000000004,cellreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,2,0,4,374,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,63,3,2185,1,375,1,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,15000,22500,packreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Pack-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,3,2050,2,375,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,20000,20000,cellreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,3,1423,3,375,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,45000,22500,packreplace,360,0.03,0,100%,91%,78%,330,280,Refurbished Pack-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,3,0,4,375,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,63,4,6,1,376,1,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,40000,20000,original,200,0.01,0,100%,97%,92%,195,185,Original Battery
8aac9714dfa28a1ca28e860c2969e4df,63,4,102,2,376,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,40000,20000,original,240,0.01,0,100%,97%,92%,235,220,Original Battery
8aac9714dfa28a1ca28e860c2969e4df,63,4,2640,3,376,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,50000,22500,cellreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,4,0,4,376,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,63,5,1437,1,377,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,35000,27500.000000000004,packreplace,360,0.03,0,100%,91%,78%,330,280,Refurbished Pack-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,5,1206,2,377,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,40000,25000,cellreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,5,2216,3,377,1,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,50000,20000,original,320,0.05,0,100%,86%,66%,275,210,Original Battery
8aac9714dfa28a1ca28e860c2969e4df,63,5,0,4,377,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8aac9714dfa28a1ca28e860c2969e4df,63,6,2992,1,378,1,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,50000,22500,original,240,0.07,0,100%,80%,56%,195,135,Original Battery
8aac9714dfa28a1ca28e860c2969e4df,63,6,242,2,378,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,20000,25000,cellreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,6,3603,3,378,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,25000,25000,cellreplace,280,0.08,0,100%,78%,51%,220,145,Refurbished Cell-Replaced
8aac9714dfa28a1ca28e860c2969e4df,63,6,0,4,378,0,2025-10-20T20:28:41Z,13.116666666666667,1.0666666666666669,25000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5e05938956e9fea981b135a03dde9e0e,64,1,3134,1,379,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,40000,5500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,1,2163,2,379,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,25000,5000,cellreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,1,1869,3,379,1,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,35000,4500,cellreplace,360,0.04,0,100%,88%,72%,320,260,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,1,0,4,379,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5e05938956e9fea981b135a03dde9e0e,64,2,1089,1,380,1,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,15000,4000,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,2,1934,2,380,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,40000,4500,original,200,0.05,0,100%,86%,66%,170,135,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,2,2720,3,380,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,50000,5500,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,2,0,4,380,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5e05938956e9fea981b135a03dde9e0e,64,3,875,1,381,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,25000,4500,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,3,3130,2,381,1,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,20000,5500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,3,3020,3,381,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,30000,4500,cellreplace,240,0.07,0,100%,80%,56%,195,135,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,3,0,4,381,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5e05938956e9fea981b135a03dde9e0e,64,4,3096,1,382,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,50000,5000,original,280,0.07,0,100%,80%,56%,225,155,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,4,2363,2,382,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,25000,5500,cellreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,4,202,3,382,1,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,20000,4500,original,280,0.01,0,100%,97%,92%,270,260,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,4,0,4,382,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5e05938956e9fea981b135a03dde9e0e,64,5,3361,1,383,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,15000,4000,original,200,0.08,0,100%,78%,51%,155,105,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,5,610,2,383,1,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,20000,4000,cellreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,5,1288,3,383,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,50000,4000,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
5e05938956e9fea981b135a03dde9e0e,64,5,0,4,383,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
5e05938956e9fea981b135a03dde9e0e,64,6,889,1,384,1,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,15000,5500,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,6,2333,2,384,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,35000,5500,original,360,0.05,0,100%,86%,66%,310,240,Original Battery
5e05938956e9fea981b135a03dde9e0e,64,6,1507,3,384,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,25000,4000,packreplace,200,0.04,0,100%,88%,72%,175,145,Refurbished Pack-Replaced
5e05938956e9fea981b135a03dde9e0e,64,6,0,4,384,0,2025-10-20T20:34:55Z,10.483333333333333,1.2,5000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
273677bf1b785d919addf517c49a3e1a,65,1,3244,1,385,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,30000,40500,packreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Pack-Replaced
273677bf1b785d919addf517c49a3e1a,65,1,2745,2,385,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,15000,49500.00000000001,cellreplace,320,0.06,0,100%,83%,61%,265,195,Refurbished Cell-Replaced
273677bf1b785d919addf517c49a3e1a,65,1,2332,3,385,1,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,30000,49500.00000000001,original,360,0.05,0,100%,86%,66%,310,240,Original Battery
273677bf1b785d919addf517c49a3e1a,65,1,0,4,385,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
273677bf1b785d919addf517c49a3e1a,65,2,914,1,386,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,20000,45000,cellreplace,360,0.02,0,100%,94%,85%,340,305,Refurbished Cell-Replaced
273677bf1b785d919addf517c49a3e1a,65,2,668,2,386,1,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,30000,49500.00000000001,packreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Pack-Replaced
273677bf1b785d919addf517c49a3e1a,65,2,1039,3,386,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,45000,40500,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
273677bf1b785d919addf517c49a3e1a,65,2,0,4,386,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
273677bf1b785d919addf517c49a3e1a,65,3,2589,1,387,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,35000,49500.00000000001,packreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Pack-Replaced
273677bf1b785d919addf517c49a3e1a,65,3,3660,2,387,0,2025-10-20T20:33:12Z,12.383333333333333,1.4833333333333334,45000,suv,30000,40500,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
